continent,location,date,total_cases,total_deaths,total_cases_per_million,total_deaths_per_million,total_tests_per_thousand,positive_rate
Asia,Sri Lanka,12/01/2020,,,,,,
Asia,Sri Lanka,13/01/2020,,,,,,
Asia,Sri Lanka,14/01/2020,,,,,,
Asia,Sri Lanka,15/01/2020,,,,,,
Asia,Sri Lanka,16/01/2020,,,,,,
Asia,Sri Lanka,17/01/2020,,,,,,
Asia,Sri Lanka,18/01/2020,,,,,,
Asia,Sri Lanka,19/01/2020,,,,,,
Asia,Sri Lanka,20/01/2020,,,,,,
Asia,Sri Lanka,21/01/2020,,,,,,
Asia,Sri Lanka,22/01/2020,,,,,,
Asia,Sri Lanka,23/01/2020,,,,,,
Asia,Sri Lanka,24/01/2020,,,,,,
Asia,Sri Lanka,25/01/2020,,,,,,
Asia,Sri Lanka,26/01/2020,,,,,,
Asia,Sri Lanka,27/01/2020,,,,,,
Asia,Sri Lanka,28/01/2020,1,,0.047,,,
Asia,Sri Lanka,29/01/2020,1,,0.047,,,
Asia,Sri Lanka,30/01/2020,1,,0.047,,,
Asia,Sri Lanka,31/01/2020,1,,0.047,,,
Asia,Sri Lanka,1/02/2020,1,,0.047,,,
Asia,Sri Lanka,2/02/2020,1,,0.047,,,
Asia,Sri Lanka,3/02/2020,1,,0.047,,,
Asia,Sri Lanka,4/02/2020,1,,0.047,,,
Asia,Sri Lanka,5/02/2020,1,,0.047,,,
Asia,Sri Lanka,6/02/2020,1,,0.047,,,
Asia,Sri Lanka,7/02/2020,1,,0.047,,,
Asia,Sri Lanka,8/02/2020,1,,0.047,,,
Asia,Sri Lanka,9/02/2020,1,,0.047,,,
Asia,Sri Lanka,10/02/2020,1,,0.047,,,
Asia,Sri Lanka,11/02/2020,1,,0.047,,,
Asia,Sri Lanka,12/02/2020,1,,0.047,,,
Asia,Sri Lanka,13/02/2020,1,,0.047,,,
Asia,Sri Lanka,14/02/2020,1,,0.047,,,
Asia,Sri Lanka,15/02/2020,1,,0.047,,,
Asia,Sri Lanka,16/02/2020,1,,0.047,,,
Asia,Sri Lanka,17/02/2020,1,,0.047,,,
Asia,Sri Lanka,18/02/2020,1,,0.047,,0,
Asia,Sri Lanka,19/02/2020,1,,0.047,,,
Asia,Sri Lanka,20/02/2020,1,,0.047,,0,
Asia,Sri Lanka,21/02/2020,1,,0.047,,,
Asia,Sri Lanka,22/02/2020,1,,0.047,,,
Asia,Sri Lanka,23/02/2020,1,,0.047,,,
Asia,Sri Lanka,24/02/2020,1,,0.047,,,
Asia,Sri Lanka,25/02/2020,1,,0.047,,,
Asia,Sri Lanka,26/02/2020,1,,0.047,,0,
Asia,Sri Lanka,27/02/2020,1,,0.047,,0,0
Asia,Sri Lanka,28/02/2020,1,,0.047,,0.001,0
Asia,Sri Lanka,29/02/2020,1,,0.047,,0.001,0
Asia,Sri Lanka,1/03/2020,1,,0.047,,0.001,0
Asia,Sri Lanka,2/03/2020,1,,0.047,,0.001,0
Asia,Sri Lanka,3/03/2020,,,,,0.001,0
Asia,Sri Lanka,4/03/2020,,,,,0.002,0
Asia,Sri Lanka,5/03/2020,,,,,0.002,0
Asia,Sri Lanka,6/03/2020,,,,,0.002,0
Asia,Sri Lanka,7/03/2020,,,,,0.002,0
Asia,Sri Lanka,8/03/2020,,,,,0.003,0
Asia,Sri Lanka,9/03/2020,,,,,0.003,0
Asia,Sri Lanka,10/03/2020,,,,,0.003,0
Asia,Sri Lanka,11/03/2020,,,,,0.004,0
Asia,Sri Lanka,12/03/2020,2,,0.093,,0.004,0.018
Asia,Sri Lanka,13/03/2020,3,,0.14,,0.006,0.026
Asia,Sri Lanka,14/03/2020,6,,0.28,,0.01,0.032
Asia,Sri Lanka,15/03/2020,11,,0.514,,0.013,0.046
Asia,Sri Lanka,16/03/2020,19,,0.887,,0.017,0.058
Asia,Sri Lanka,17/03/2020,29,,1.354,,0.024,0.062
Asia,Sri Lanka,18/03/2020,42,,1.961,,0.029,0.075
Asia,Sri Lanka,19/03/2020,42,,1.961,,0.037,0.058
Asia,Sri Lanka,20/03/2020,53,,2.475,,0.042,0.064
Asia,Sri Lanka,21/03/2020,66,,3.082,,0.049,0.071
Asia,Sri Lanka,22/03/2020,78,,3.643,,0.057,0.07
Asia,Sri Lanka,23/03/2020,87,,4.063,,0.064,0.067
Asia,Sri Lanka,24/03/2020,97,,4.53,,0.072,0.067
Asia,Sri Lanka,25/03/2020,102,,4.763,,0.078,0.058
Asia,Sri Lanka,26/03/2020,102,,4.763,,0.084,0.06
Asia,Sri Lanka,27/03/2020,106,,4.95,,0.091,0.051
Asia,Sri Lanka,28/03/2020,106,,4.95,,0.096,0.04
Asia,Sri Lanka,29/03/2020,115,1,5.371,0.047,0.102,0.039
Asia,Sri Lanka,30/03/2020,120,1,5.604,0.047,0.109,0.034
Asia,Sri Lanka,31/03/2020,120,1,5.604,0.047,0.12,0.022
Asia,Sri Lanka,1/04/2020,122,2,5.697,0.093,0.13,0.018
Asia,Sri Lanka,2/04/2020,143,2,6.678,0.093,0.142,0.033
Asia,Sri Lanka,3/04/2020,148,3,6.912,0.14,0.156,0.03
Asia,Sri Lanka,4/04/2020,151,4,7.052,0.187,0.17,0.028
Asia,Sri Lanka,5/04/2020,159,5,7.425,0.234,0.185,0.025
Asia,Sri Lanka,6/04/2020,166,5,7.752,0.234,0.204,0.023
Asia,Sri Lanka,7/04/2020,178,5,8.313,0.234,0.22,0.027
Asia,Sri Lanka,8/04/2020,185,6,8.64,0.28,0.238,0.027
Asia,Sri Lanka,9/04/2020,189,7,8.826,0.327,0.251,0.02
Asia,Sri Lanka,10/04/2020,190,7,8.873,0.327,0.27,0.017
Asia,Sri Lanka,11/04/2020,197,7,9.2,0.327,0.288,0.018
Asia,Sri Lanka,12/04/2020,199,7,9.293,0.327,0.316,0.014
Asia,Sri Lanka,13/04/2020,210,7,9.807,0.327,0.336,0.015
Asia,Sri Lanka,14/04/2020,218,7,10.181,0.327,0.352,0.014
Asia,Sri Lanka,15/04/2020,233,7,10.881,0.327,0.374,0.016
Asia,Sri Lanka,16/04/2020,237,7,11.068,0.327,0.4,0.015
Asia,Sri Lanka,17/04/2020,238,7,11.115,0.327,0.433,0.014
Asia,Sri Lanka,18/04/2020,244,7,11.395,0.327,0.457,0.013
Asia,Sri Lanka,19/04/2020,254,7,11.862,0.327,0.49,0.015
Asia,Sri Lanka,20/04/2020,295,7,13.777,0.327,0.52,0.022
Asia,Sri Lanka,21/04/2020,304,7,14.197,0.327,0.55,0.02
Asia,Sri Lanka,22/04/2020,310,7,14.477,0.327,0.587,0.017
Asia,Sri Lanka,23/04/2020,330,7,15.411,0.327,0.64,0.018
Asia,Sri Lanka,24/04/2020,368,7,17.186,0.327,0.681,0.025
Asia,Sri Lanka,25/04/2020,420,7,19.614,0.327,0.719,0.031
Asia,Sri Lanka,26/04/2020,462,7,21.575,0.327,0.769,0.035
Asia,Sri Lanka,27/04/2020,523,7,24.424,0.327,0.856,0.032
Asia,Sri Lanka,28/04/2020,588,7,27.46,0.327,0.91,0.037
Asia,Sri Lanka,29/04/2020,619,7,28.907,0.327,0.982,0.037
Asia,Sri Lanka,30/04/2020,649,7,30.308,0.327,1.047,0.037
Asia,Sri Lanka,1/05/2020,665,7,31.056,0.327,1.099,0.033
Asia,Sri Lanka,2/05/2020,690,7,32.223,0.327,1.177,0.028
Asia,Sri Lanka,3/05/2020,705,7,32.924,0.327,1.254,0.023
Asia,Sri Lanka,4/05/2020,718,7,33.531,0.327,1.302,0.02
Asia,Sri Lanka,5/05/2020,755,8,35.259,0.374,1.372,0.017
Asia,Sri Lanka,6/05/2020,771,9,36.006,0.42,1.426,0.016
Asia,Sri Lanka,7/05/2020,797,9,37.22,0.42,1.498,0.015
Asia,Sri Lanka,8/05/2020,824,9,38.481,0.42,1.583,0.015
Asia,Sri Lanka,9/05/2020,835,9,38.995,0.42,1.65,0.014
Asia,Sri Lanka,10/05/2020,847,9,39.555,0.42,1.709,0.015
Asia,Sri Lanka,11/05/2020,863,9,40.302,0.42,1.759,0.015
Asia,Sri Lanka,12/05/2020,869,9,40.582,0.42,1.809,0.012
Asia,Sri Lanka,13/05/2020,889,9,41.516,0.42,1.851,0.013
Asia,Sri Lanka,14/05/2020,915,9,42.731,0.42,1.92,0.013
Asia,Sri Lanka,15/05/2020,925,9,43.198,0.42,1.964,0.012
Asia,Sri Lanka,16/05/2020,935,9,43.665,0.42,2.015,0.013
Asia,Sri Lanka,17/05/2020,960,9,44.832,0.42,2.073,0.015
Asia,Sri Lanka,18/05/2020,981,9,45.813,0.42,2.118,0.015
Asia,Sri Lanka,19/05/2020,992,9,46.326,0.42,2.167,0.016
Asia,Sri Lanka,20/05/2020,1027,9,47.961,0.42,2.219,0.017
Asia,Sri Lanka,21/05/2020,1028,9,48.008,0.42,2.294,0.014
Asia,Sri Lanka,22/05/2020,1055,9,49.269,0.42,2.386,0.014
Asia,Sri Lanka,23/05/2020,1068,9,49.876,0.42,2.479,0.013
Asia,Sri Lanka,24/05/2020,1089,9,50.856,0.42,2.561,0.012
Asia,Sri Lanka,25/05/2020,1141,9,53.285,0.42,2.624,0.015
Asia,Sri Lanka,26/05/2020,1182,10,55.199,0.467,2.677,0.017
Asia,Sri Lanka,27/05/2020,1319,10,61.597,0.467,2.763,0.025
Asia,Sri Lanka,28/05/2020,1469,10,68.602,0.467,2.843,0.038
Asia,Sri Lanka,29/05/2020,1530,10,71.451,0.467,2.905,0.043
Asia,Sri Lanka,30/05/2020,1558,10,72.759,0.467,2.986,0.045
Asia,Sri Lanka,31/05/2020,1620,10,75.654,0.467,3.052,0.05
Asia,Sri Lanka,1/06/2020,1633,10,76.261,0.467,3.102,0.048
Asia,Sri Lanka,2/06/2020,1643,11,76.728,0.514,3.185,0.042
Asia,Sri Lanka,3/06/2020,1683,11,78.596,0.514,3.283,0.033
Asia,Sri Lanka,4/06/2020,1749,11,81.678,0.514,3.371,0.025
Asia,Sri Lanka,5/06/2020,1797,11,83.92,0.514,3.456,0.023
Asia,Sri Lanka,6/06/2020,1801,11,84.107,0.514,3.514,0.021
Asia,Sri Lanka,7/06/2020,1814,11,84.714,0.514,3.594,0.017
Asia,Sri Lanka,8/06/2020,1835,11,85.695,0.514,3.676,0.016
Asia,Sri Lanka,9/06/2020,1857,11,86.722,0.514,3.75,0.018
Asia,Sri Lanka,10/06/2020,1859,11,86.815,0.514,3.817,0.015
Asia,Sri Lanka,11/06/2020,1869,11,87.282,0.514,3.895,0.011
Asia,Sri Lanka,12/06/2020,1877,11,87.656,0.514,3.96,0.007
Asia,Sri Lanka,13/06/2020,1880,11,87.796,0.514,4.015,0.007
Asia,Sri Lanka,14/06/2020,1884,11,87.983,0.514,4.067,0.007
Asia,Sri Lanka,15/06/2020,1889,11,88.216,0.514,4.144,0.005
Asia,Sri Lanka,16/06/2020,1905,11,88.964,0.514,4.203,0.005
Asia,Sri Lanka,17/06/2020,1915,11,89.431,0.514,4.268,0.006
Asia,Sri Lanka,18/06/2020,1924,11,89.851,0.514,4.332,0.006
Asia,Sri Lanka,19/06/2020,1947,11,90.925,0.514,4.402,0.007
Asia,Sri Lanka,20/06/2020,1950,11,91.065,0.514,4.441,0.008
Asia,Sri Lanka,21/06/2020,1950,11,91.065,0.514,4.496,0.007
Asia,Sri Lanka,22/06/2020,1950,11,91.065,0.514,4.549,0.007
Asia,Sri Lanka,23/06/2020,1951,11,91.112,0.514,4.606,0.005
Asia,Sri Lanka,24/06/2020,1991,11,92.98,0.514,4.669,0.009
Asia,Sri Lanka,25/06/2020,2001,11,93.447,0.514,4.727,0.009
Asia,Sri Lanka,26/06/2020,2010,11,93.867,0.514,4.794,0.007
Asia,Sri Lanka,27/06/2020,2014,11,94.054,0.514,4.87,0.007
Asia,Sri Lanka,28/06/2020,2033,11,94.941,0.514,4.908,0.009
Asia,Sri Lanka,29/06/2020,2037,11,95.128,0.514,4.971,0.01
Asia,Sri Lanka,30/06/2020,2042,11,95.362,0.514,5.035,0.01
Asia,Sri Lanka,1/07/2020,2047,11,95.595,0.514,5.095,0.006
Asia,Sri Lanka,2/07/2020,2054,11,95.922,0.514,5.161,0.006
Asia,Sri Lanka,3/07/2020,2066,11,96.482,0.514,5.232,0.006
Asia,Sri Lanka,4/07/2020,2069,11,96.622,0.514,5.271,0.006
Asia,Sri Lanka,5/07/2020,2074,11,96.856,0.514,5.299,0.005
Asia,Sri Lanka,6/07/2020,2076,11,96.949,0.514,5.36,0.005
Asia,Sri Lanka,7/07/2020,2078,11,97.043,0.514,5.435,0.004
Asia,Sri Lanka,8/07/2020,2081,11,97.183,0.514,5.49,0.004
Asia,Sri Lanka,9/07/2020,2094,11,97.79,0.514,5.556,0.005
Asia,Sri Lanka,10/07/2020,2350,11,109.745,0.514,5.638,0.033
Asia,Sri Lanka,11/07/2020,2454,11,114.602,0.514,5.701,0.042
Asia,Sri Lanka,12/07/2020,2511,11,117.264,0.514,5.806,0.04
Asia,Sri Lanka,13/07/2020,2617,11,122.214,0.514,5.867,0.05
Asia,Sri Lanka,14/07/2020,2646,11,123.568,0.514,5.974,0.049
Asia,Sri Lanka,15/07/2020,2665,11,124.456,0.514,6.089,0.046
Asia,Sri Lanka,16/07/2020,2674,11,124.876,0.514,6.202,0.042
Asia,Sri Lanka,17/07/2020,2687,11,125.483,0.514,6.329,0.023
Asia,Sri Lanka,18/07/2020,2697,11,125.95,0.514,6.417,0.016
Asia,Sri Lanka,19/07/2020,2704,11,126.277,0.514,6.519,0.013
Asia,Sri Lanka,20/07/2020,2724,11,127.211,0.514,6.609,0.007
Asia,Sri Lanka,21/07/2020,2730,11,127.491,0.514,6.71,0.005
Asia,Sri Lanka,22/07/2020,2730,11,127.491,0.514,6.789,0.004
Asia,Sri Lanka,23/07/2020,2752,11,128.519,0.514,6.883,0.005
Asia,Sri Lanka,24/07/2020,2753,11,128.565,0.514,6.967,0.005
Asia,Sri Lanka,25/07/2020,2764,11,129.079,0.514,7.062,0.005
Asia,Sri Lanka,26/07/2020,2770,11,129.359,0.514,7.148,0.005
Asia,Sri Lanka,27/07/2020,2782,11,129.92,0.514,7.201,0.005
Asia,Sri Lanka,28/07/2020,2805,11,130.994,0.514,7.264,0.006
Asia,Sri Lanka,29/07/2020,2810,11,131.227,0.514,7.329,0.007
Asia,Sri Lanka,30/07/2020,2811,11,131.274,0.514,7.408,0.005
Asia,Sri Lanka,31/07/2020,2814,11,131.414,0.514,7.483,0.006
Asia,Sri Lanka,1/08/2020,2815,11,131.461,0.514,7.57,0.005
Asia,Sri Lanka,2/08/2020,2815,11,131.461,0.514,7.642,0.004
Asia,Sri Lanka,3/08/2020,2823,11,131.834,0.514,7.721,0.004
Asia,Sri Lanka,4/08/2020,2828,11,132.068,0.514,7.787,0.002
Asia,Sri Lanka,5/08/2020,2834,11,132.348,0.514,7.83,0.002
Asia,Sri Lanka,6/08/2020,2839,11,132.581,0.514,7.881,0.003
Asia,Sri Lanka,7/08/2020,2839,11,132.581,0.514,7.931,0.003
Asia,Sri Lanka,8/08/2020,2839,11,132.581,0.514,7.994,0.003
Asia,Sri Lanka,9/08/2020,2841,11,132.675,0.514,8.078,0.003
Asia,Sri Lanka,10/08/2020,2844,11,132.815,0.514,8.149,0.002
Asia,Sri Lanka,11/08/2020,2871,11,134.076,0.514,8.285,0.004
Asia,Sri Lanka,12/08/2020,2880,11,134.496,0.514,8.404,0.004
Asia,Sri Lanka,13/08/2020,2881,11,134.543,0.514,8.531,0.003
Asia,Sri Lanka,14/08/2020,2882,11,134.59,0.514,8.645,0.003
Asia,Sri Lanka,15/08/2020,2886,11,134.776,0.514,8.778,0.003
Asia,Sri Lanka,16/08/2020,2890,11,134.963,0.514,8.851,0.003
Asia,Sri Lanka,17/08/2020,2893,11,135.103,0.514,8.943,0.003
Asia,Sri Lanka,18/08/2020,2900,11,135.43,0.514,9.108,0.002
Asia,Sri Lanka,19/08/2020,2902,11,135.524,0.514,9.213,0.001
Asia,Sri Lanka,20/08/2020,2902,11,135.524,0.514,9.347,0.001
Asia,Sri Lanka,21/08/2020,2918,11,136.271,0.514,9.476,0.002
Asia,Sri Lanka,22/08/2020,2941,11,137.345,0.514,9.607,0.003
Asia,Sri Lanka,23/08/2020,2947,12,137.625,0.56,9.732,0.003
Asia,Sri Lanka,24/08/2020,2953,12,137.905,0.56,9.858,0.003
Asia,Sri Lanka,25/08/2020,2959,12,138.185,0.56,9.969,0.003
Asia,Sri Lanka,26/08/2020,2971,12,138.746,0.56,10.102,0.004
Asia,Sri Lanka,27/08/2020,2984,12,139.353,0.56,10.235,0.004
Asia,Sri Lanka,28/08/2020,2986,12,139.446,0.56,10.363,0.004
Asia,Sri Lanka,29/08/2020,2989,12,139.586,0.56,10.46,0.003
Asia,Sri Lanka,30/08/2020,2995,12,139.867,0.56,10.559,0.003
Asia,Sri Lanka,31/08/2020,3012,12,140.661,0.56,10.65,0.003
Asia,Sri Lanka,1/09/2020,3049,12,142.388,0.56,10.767,0.005
Asia,Sri Lanka,2/09/2020,3092,12,144.397,0.56,10.868,0.007
Asia,Sri Lanka,3/09/2020,3101,12,144.817,0.56,10.985,0.007
Asia,Sri Lanka,4/09/2020,3111,12,145.284,0.56,11.096,0.008
Asia,Sri Lanka,5/09/2020,3115,12,145.471,0.56,11.204,0.008
Asia,Sri Lanka,6/09/2020,3121,12,145.751,0.56,11.284,0.008
Asia,Sri Lanka,7/09/2020,3123,12,145.844,0.56,11.347,0.007
Asia,Sri Lanka,8/09/2020,3123,12,145.844,0.56,11.447,0.005
Asia,Sri Lanka,9/09/2020,3140,12,146.638,0.56,11.53,0.003
Asia,Sri Lanka,10/09/2020,3147,12,146.965,0.56,11.644,0.003
Asia,Sri Lanka,11/09/2020,3155,12,147.339,0.56,11.759,0.003
Asia,Sri Lanka,12/09/2020,3169,12,147.992,0.56,11.854,0.004
Asia,Sri Lanka,13/09/2020,3196,12,149.253,0.56,11.957,0.005
Asia,Sri Lanka,14/09/2020,3234,12,151.028,0.56,12.024,0.008
Asia,Sri Lanka,15/09/2020,3262,13,152.336,0.607,12.132,0.009
Asia,Sri Lanka,16/09/2020,3271,13,152.756,0.607,12.253,0.008
Asia,Sri Lanka,17/09/2020,3271,13,152.756,0.607,12.345,0.008
Asia,Sri Lanka,18/09/2020,3276,13,152.989,0.607,12.425,0.008
Asia,Sri Lanka,19/09/2020,3281,13,153.223,0.607,12.533,0.008
Asia,Sri Lanka,20/09/2020,3283,13,153.316,0.607,12.585,0.006
Asia,Sri Lanka,21/09/2020,3287,13,153.503,0.607,12.65,0.004
Asia,Sri Lanka,22/09/2020,3299,13,154.063,0.607,12.782,0.003
Asia,Sri Lanka,23/09/2020,3313,13,154.717,0.607,12.87,0.003
Asia,Sri Lanka,24/09/2020,3324,13,155.231,0.607,12.989,0.004
Asia,Sri Lanka,25/09/2020,3333,13,155.651,0.607,13.064,0.004
Asia,Sri Lanka,26/09/2020,3345,13,156.212,0.607,13.179,0.005
Asia,Sri Lanka,27/09/2020,3349,13,156.398,0.607,13.266,0.005
Asia,Sri Lanka,28/09/2020,3360,13,156.912,0.607,13.331,0.005
Asia,Sri Lanka,29/09/2020,3363,13,157.052,0.607,13.443,0.005
Asia,Sri Lanka,30/09/2020,3374,13,157.566,0.607,13.524,0.004
Asia,Sri Lanka,1/10/2020,3380,13,157.846,0.607,13.595,0.004
Asia,Sri Lanka,2/10/2020,3382,13,157.94,0.607,13.693,0.004
Asia,Sri Lanka,3/10/2020,3388,13,158.22,0.607,13.798,0.003
Asia,Sri Lanka,4/10/2020,3396,13,158.593,0.607,13.852,0.004
Asia,Sri Lanka,5/10/2020,3402,13,158.874,0.607,13.94,0.003
Asia,Sri Lanka,6/10/2020,3733,13,174.331,0.607,14.168,0.024
Asia,Sri Lanka,7/10/2020,4252,13,198.569,0.607,14.43,0.045
Asia,Sri Lanka,8/10/2020,4459,13,208.236,0.607,14.655,0.048
Asia,Sri Lanka,9/10/2020,4488,13,209.59,0.607,14.991,0.04
Asia,Sri Lanka,10/10/2020,4523,13,211.224,0.607,15.341,0.034
Asia,Sri Lanka,11/10/2020,4628,13,216.128,0.607,15.68,0.031
Asia,Sri Lanka,12/10/2020,4752,13,221.919,0.607,15.987,0.031
Asia,Sri Lanka,13/10/2020,4844,13,226.215,0.607,16.294,0.024
Asia,Sri Lanka,14/10/2020,5038,13,235.275,0.607,16.705,0.016
Asia,Sri Lanka,15/10/2020,5170,13,241.439,0.607,17.086,0.014
Asia,Sri Lanka,16/10/2020,5244,13,244.895,0.607,17.487,0.014
Asia,Sri Lanka,17/10/2020,5354,13,250.032,0.607,17.931,0.015
Asia,Sri Lanka,18/10/2020,5475,13,255.683,0.607,18.263,0.015
Asia,Sri Lanka,19/10/2020,5538,13,258.625,0.607,18.596,0.014
Asia,Sri Lanka,20/10/2020,5625,13,262.688,0.607,18.982,0.014
Asia,Sri Lanka,21/10/2020,5811,13,271.374,0.607,19.392,0.013
Asia,Sri Lanka,22/10/2020,5978,13,279.173,0.607,19.77,0.014
Asia,Sri Lanka,23/10/2020,6287,14,293.603,0.654,20.212,0.018
Asia,Sri Lanka,24/10/2020,7153,14,334.046,0.654,20.641,0.031
Asia,Sri Lanka,25/10/2020,7521,15,351.231,0.701,21.054,0.034
Asia,Sri Lanka,26/10/2020,7872,15,367.623,0.701,,
Asia,Sri Lanka,27/10/2020,8413,16,392.888,0.747,,
Africa,Sudan,14/03/2020,1,,0.023,,,
Africa,Sudan,15/03/2020,1,1,0.023,0.023,,
Africa,Sudan,16/03/2020,1,1,0.023,0.023,,
Africa,Sudan,17/03/2020,1,1,0.023,0.023,,
Africa,Sudan,18/03/2020,1,1,0.023,0.023,,
Africa,Sudan,19/03/2020,2,1,0.046,0.023,,
Africa,Sudan,20/03/2020,2,1,0.046,0.023,,
Africa,Sudan,21/03/2020,2,1,0.046,0.023,,
Africa,Sudan,22/03/2020,2,1,0.046,0.023,,
Africa,Sudan,23/03/2020,2,1,0.046,0.023,,
Africa,Sudan,24/03/2020,2,1,0.046,0.023,,
Africa,Sudan,25/03/2020,3,1,0.068,0.023,,
Africa,Sudan,26/03/2020,3,1,0.068,0.023,,
Africa,Sudan,27/03/2020,3,1,0.068,0.023,,
Africa,Sudan,28/03/2020,3,1,0.068,0.023,,
Africa,Sudan,29/03/2020,5,1,0.114,0.023,,
Africa,Sudan,30/03/2020,5,1,0.114,0.023,,
Africa,Sudan,31/03/2020,6,2,0.137,0.046,,
Africa,Sudan,1/04/2020,7,2,0.16,0.046,,
Africa,Sudan,2/04/2020,7,2,0.16,0.046,,
Africa,Sudan,3/04/2020,7,2,0.16,0.046,,
Africa,Sudan,4/04/2020,7,2,0.16,0.046,,
Africa,Sudan,5/04/2020,10,2,0.228,0.046,,
Africa,Sudan,6/04/2020,12,2,0.274,0.046,,
Africa,Sudan,7/04/2020,12,2,0.274,0.046,,
Africa,Sudan,8/04/2020,14,2,0.319,0.046,,
Africa,Sudan,9/04/2020,14,2,0.319,0.046,,
Africa,Sudan,10/04/2020,14,2,0.319,0.046,,
Africa,Sudan,11/04/2020,15,2,0.342,0.046,,
Africa,Sudan,12/04/2020,19,2,0.433,0.046,,
Africa,Sudan,13/04/2020,19,2,0.433,0.046,,
Africa,Sudan,14/04/2020,29,4,0.661,0.091,,
Africa,Sudan,15/04/2020,32,5,0.73,0.114,,
Africa,Sudan,16/04/2020,32,5,0.73,0.114,,
Africa,Sudan,17/04/2020,32,5,0.73,0.114,,
Africa,Sudan,18/04/2020,32,5,0.73,0.114,,
Africa,Sudan,19/04/2020,66,10,1.505,0.228,,
Africa,Sudan,20/04/2020,66,10,1.505,0.228,,
Africa,Sudan,21/04/2020,92,12,2.098,0.274,,
Africa,Sudan,22/04/2020,107,12,2.44,0.274,,
Africa,Sudan,23/04/2020,140,13,3.193,0.296,,
Africa,Sudan,24/04/2020,162,13,3.694,0.296,,
Africa,Sudan,25/04/2020,174,16,3.968,0.365,,
Africa,Sudan,26/04/2020,213,17,4.858,0.388,,
Africa,Sudan,27/04/2020,237,21,5.405,0.479,,
Africa,Sudan,28/04/2020,275,22,6.271,0.502,,
Africa,Sudan,29/04/2020,318,25,7.252,0.57,,
Africa,Sudan,30/04/2020,375,28,8.552,0.639,,
Africa,Sudan,1/05/2020,442,31,10.08,0.707,,
Africa,Sudan,2/05/2020,442,31,10.08,0.707,,
Africa,Sudan,3/05/2020,592,41,13.501,0.935,,
Africa,Sudan,4/05/2020,678,41,15.462,0.935,,
Africa,Sudan,5/05/2020,678,41,15.462,0.935,,
Africa,Sudan,6/05/2020,778,45,17.743,1.026,,
Africa,Sudan,7/05/2020,852,49,19.43,1.117,,
Africa,Sudan,8/05/2020,930,52,21.209,1.186,,
Africa,Sudan,9/05/2020,1111,59,25.337,1.346,,
Africa,Sudan,10/05/2020,1164,64,26.545,1.46,,
Africa,Sudan,11/05/2020,1363,70,31.084,1.596,,
Africa,Sudan,12/05/2020,1526,74,34.801,1.688,,
Africa,Sudan,13/05/2020,1661,80,37.88,1.824,,
Africa,Sudan,14/05/2020,1818,90,41.46,2.052,,
Africa,Sudan,15/05/2020,1964,91,44.79,2.075,,
Africa,Sudan,16/05/2020,1964,91,44.79,2.075,,
Africa,Sudan,17/05/2020,1964,91,44.79,2.075,,
Africa,Sudan,18/05/2020,2289,97,52.202,2.212,,
Africa,Sudan,19/05/2020,2591,105,59.089,2.395,,
Africa,Sudan,20/05/2020,2591,105,59.089,2.395,,
Africa,Sudan,21/05/2020,2728,111,62.213,2.531,,
Africa,Sudan,22/05/2020,3138,121,71.563,2.759,,
Africa,Sudan,23/05/2020,3378,137,77.037,3.124,,
Africa,Sudan,24/05/2020,3628,146,82.738,3.33,,
Africa,Sudan,25/05/2020,3634,146,82.875,3.33,,
Africa,Sudan,26/05/2020,3826,165,87.253,3.763,,
Africa,Sudan,27/05/2020,3976,170,90.674,3.877,,
Africa,Sudan,28/05/2020,4146,184,94.551,4.196,,
Africa,Sudan,29/05/2020,4346,195,99.112,4.447,,
Africa,Sudan,30/05/2020,4521,233,103.103,5.314,,
Africa,Sudan,31/05/2020,4800,262,109.466,5.975,,
Africa,Sudan,1/06/2020,5026,286,114.62,6.522,,
Africa,Sudan,2/06/2020,5173,298,117.972,6.796,,
Africa,Sudan,3/06/2020,5310,307,121.097,7.001,,
Africa,Sudan,4/06/2020,5310,307,121.097,7.001,,
Africa,Sudan,5/06/2020,5499,314,125.407,7.161,,
Africa,Sudan,6/06/2020,5714,333,130.31,7.594,,
Africa,Sudan,7/06/2020,5865,347,133.754,7.913,,
Africa,Sudan,8/06/2020,6083,359,138.725,8.187,,
Africa,Sudan,9/06/2020,6242,372,142.351,8.484,,
Africa,Sudan,10/06/2020,6242,372,142.351,8.484,,
Africa,Sudan,11/06/2020,6427,389,146.57,8.871,,
Africa,Sudan,12/06/2020,6730,413,153.48,9.419,,
Africa,Sudan,13/06/2020,6879,433,156.878,9.875,,
Africa,Sudan,14/06/2020,6879,433,156.878,9.875,,
Africa,Sudan,15/06/2020,7220,459,164.655,10.468,,
Africa,Sudan,16/06/2020,7220,459,164.655,10.468,,
Africa,Sudan,17/06/2020,7740,477,176.514,10.878,,
Africa,Sudan,18/06/2020,8020,487,182.899,11.106,,
Africa,Sudan,19/06/2020,8020,487,182.899,11.106,,
Africa,Sudan,20/06/2020,8316,506,189.65,11.54,,
Africa,Sudan,21/06/2020,8580,521,195.67,11.882,,
Africa,Sudan,22/06/2020,8580,521,195.67,11.882,,
Africa,Sudan,23/06/2020,8698,533,198.361,12.155,,
Africa,Sudan,24/06/2020,8889,548,202.717,12.497,,
Africa,Sudan,25/06/2020,8889,548,202.717,12.497,,
Africa,Sudan,26/06/2020,8984,556,204.884,12.68,,
